customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1980,0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,346.2,1
981,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,19,0
1648,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,61.7,0
3681,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,85.7,1
3188,1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,3342.45,0
6188,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,85.1,0
506,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,7422.1,0
541,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6668.05,0
418,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,8071.05,0
3915,1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1174.8,0
310,1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,5435,0
123,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2438.6,0
6515,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,45.6,0
489,0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,713.75,1
5836,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,0
3660,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2,0
1165,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,0
244,1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,1414.45,0
4128,1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,1170.5,0
3663,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,47.7,0
752,0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,4859.25,0
1345,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,4903.2,0
1883,0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3608,0
3317,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,6094.25,0
4621,1,0,1,1,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0,3084.9,0
6124,1,0,0,1,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,2356.75,0
5834,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55,8306.05,0
2389,0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,6786.4,1
4636,1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,248.95,1
3344,0,0,1,1,9,1,0,0,2,2,2,2,0,0,0,0,3,65.0,663.05,1
1928,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1357.1,0
4750,0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4860.35,0
5082,1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,3418.2,0
6612,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85,631.4,0
4582,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,186.3,0
5077,0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85,6976.75,0
3725,0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4884.85,0
2844,0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,522.95,0
3443,1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55,362.6,0
350,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,5755.8,0
3423,1,0,1,1,40,1,0,1,0,0,2,0,2,0,1,1,2,85.05,3355.65,0
3636,0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7,406.95,0
682,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,137.6,1
2094,0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15,2395.7,0
3536,1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25,1968.1,0
4829,0,1,1,0,66,1,2,1,0,2,2,0,2,2,1,0,1,104.6,6819.45,0
1694,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,7943.45,0
3177,1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,4547.25,1
3597,1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,110.75,4687.9,1
6999,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2473.95,0
1206,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85,6562.9,0
5448,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,176.3,0
6622,0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55,2236.2,0
5123,0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,6985.65,1
5642,1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45,3109.9,0
1406,0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4911.35,0
3468,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,1
110,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,855.3,1
6742,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1620.2,0
3195,0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,2499.3,1
663,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,89.55,1
3462,0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,4287.2,0
5965,0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25,394.85,0
1114,1,1,1,0,20,1,2,1,0,0,0,0,2,2,0,1,2,94.55,1899.65,1
606,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1
1646,1,0,1,1,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65,3442.15,0
4000,0,1,0,0,2,1,2,1,0,2,0,0,0,2,0,0,2,89.5,161.5,1
2450,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,70.0,1732.6,0
6745,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,222.3,1
1360,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,74.6,74.6,1
4133,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,20.1,655.3,0
784,0,0,0,0,17,1,2,2,1,1,1,1,1,1,0,0,3,24.8,475.25,0
2918,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,164.3,1
3676,1,0,0,0,10,1,0,1,0,0,0,2,2,2,0,1,1,95.1,865.1,0
5761,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,88.85,6132.7,0
5563,1,0,1,0,45,1,0,0,2,2,2,0,2,2,1,0,0,78.8,3597.5,0
3113,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,19.85,35.9,1
1417,1,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,20.35,697.65,0
4007,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,24.25,96.05,1
5753,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,45.25,428.7,0
2113,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0
6736,1,0,1,1,65,1,2,0,2,2,0,0,0,2,2,1,3,69.55,4459.15,0
6191,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,0
1926,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75,238.1,0
5337,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,1
3930,1,0,0,0,49,0,1,0,0,0,2,0,0,0,0,1,0,30.2,1453.1,0
2711,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,191.05,1
122,0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,4039.3,0
3999,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85,1039.45,0
2153,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1336.1,0
2292,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,75.05,75.05,1
6420,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,493.4,0
559,1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2550.9,1
2622,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,7246.15,0
1596,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55,1203.95,0
557,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25,1
4079,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0
1949,1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4,3775.85,0
998,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,80,1
5306,0,0,1,1,61,1,0,0,0,0,2,2,2,2,2,1,0,73.8,4616.05,0
3501,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0
5157,0,1,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,103.75,4188.4,0
5706,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,71.1,0
1051,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,49.9,0
3777,1,0,0,0,51,1,2,2,1,1,1,1,1,1,1,1,0,24.6,1266.4,0
40,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,91.1,1
647,1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1,1623.4,0
3584,1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4,4149.45,0
5876,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0
4732,1,0,1,1,31,1,2,0,2,2,0,2,0,2,1,1,0,75.25,2344.5,0
6776,1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,1013.05,0
1565,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7,1
1847,0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05,417,0
1703,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,20.65,0
45,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15,6316.2,0
4170,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,168.15,1
7034,1,1,1,1,47,1,0,1,0,2,0,0,2,0,1,1,0,84.95,4018.05,0
5924,1,0,1,1,72,1,2,0,2,0,2,2,0,0,2,1,1,66.5,4811.6,0
1046,1,0,1,1,66,1,2,0,0,0,2,0,2,0,2,1,0,63.3,4189.7,0
6647,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,83.15,2848.45,0
1199,1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2516.2,0
4932,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.55,33.6,0
1010,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,49.25,208.45,0
5075,0,0,0,0,25,1,0,1,2,2,0,0,0,0,0,1,0,79.85,2015.35,1
5384,0,0,0,0,65,1,0,0,2,2,0,2,0,0,2,1,3,59.6,3739.8,0
5918,1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,104.65,2964,0
2102,1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,2263.4,0
2338,1,0,1,1,29,1,2,0,0,2,2,0,2,2,0,0,1,80.1,2211.8,0
698,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,1
5628,0,0,1,0,20,1,0,1,0,0,2,2,0,0,0,1,3,81.0,1683.7,0
6807,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.7,1519,0
3859,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0,1164.05,0
3014,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1710.9,0
3963,1,0,0,0,46,1,2,1,2,0,0,0,2,0,0,1,1,89.15,4245.55,0
68,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,0,0,58.25,4145.9,0
7009,1,0,0,0,32,1,2,1,0,0,0,0,0,2,0,1,0,85.65,2664.3,0
1254,0,0,0,0,26,0,1,0,0,0,2,0,2,2,0,1,1,50.35,1277.5,0
4935,1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35,5589.3,0
3289,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2,34.75,0
5982,1,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1305.95,0
3497,0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3,1
1091,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,141.5,1
3729,1,1,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,94.5,3105.55,1
4642,1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,204.55,0
3495,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,0
4824,0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,356.1,0
1850,0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2758.15,1
1895,1,0,0,0,65,1,2,0,0,2,2,2,0,2,2,1,1,74.2,4805.65,0
4568,0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,2,87.25,3941.7,1
4698,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.35,92.75,0
835,1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5,1901.05,0
5356,0,0,1,1,72,1,2,1,2,0,0,0,0,0,2,0,0,79.05,5730.7,0
805,0,0,1,0,27,1,2,1,0,0,2,0,0,2,0,0,0,90.15,2423.4,0
5380,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1653.45,0
4718,0,0,0,0,30,1,2,1,0,2,2,2,2,2,1,0,1,110.45,3327.05,0
1732,1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0,7085.5,0
900,1,1,0,0,42,1,2,1,0,2,0,0,0,0,0,1,0,79.35,3344.1,0
5310,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85,6697.35,0
3062,0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2879.9,0
4922,0,0,0,0,2,1,0,1,2,0,2,0,0,0,0,1,2,80.45,137.1,0
3627,1,0,0,0,10,1,2,1,2,0,0,0,2,2,0,0,2,98.55,1008.55,1
2828,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.1,1551.6,0
1118,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0
1715,0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.8,7882.25,0
4917,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,114.95,8196.4,0
2786,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,3,75.05,202.9,0
4558,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,0
5966,0,0,0,0,63,1,0,1,0,0,2,2,2,0,1,1,1,90.05,5817,0
5849,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,0
6661,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0
976,1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35,515.75,0
2176,1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25, ,0
88,0,0,1,0,2,1,0,1,2,2,0,0,2,0,0,0,2,90.35,190.5,0
4743,1,1,0,0,20,1,2,1,0,0,2,0,2,2,0,1,2,98.55,1842.8,1
4064,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1253.8,0
23,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,57.2,0
1482,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,85.9,1269.55,1
4030,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35,6563.4,0
2823,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.8,20.8,0
1274,0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,1907.85,1
5238,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,208.85,1
875,0,0,1,1,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85,4758.8,0
5654,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1292.6,0
3313,0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8,363.15,0
3667,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,3,78.85,1600.25,0
5553,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4,275.7,0
6162,1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,0
2190,1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8,1175.6,0
5474,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,237.3,0
143,1,0,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,93.35,1444.65,1
2742,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1
4130,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15,1
1372,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75,1
6243,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,1,110.65,8065.65,0
6691,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0
5197,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,184.65,1
2646,0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,0
206,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,1
4026,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5,0
5325,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,220.45,0
177,1,0,1,1,27,1,0,0,2,2,0,0,0,0,0,1,1,54.75,1510.3,0
3274,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,1
3611,1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2588.95,0
474,0,1,0,0,46,1,2,1,2,2,2,0,2,2,1,1,2,110.0,4874.8,1
3521,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,0
1494,0,0,1,0,34,1,2,0,2,0,0,2,0,0,0,1,0,60.85,2003.6,0
547,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1832.4,0
136,1,0,0,0,72,1,2,0,2,2,2,2,0,0,2,0,0,69.65,4908.25,0
5074,0,0,1,1,60,0,1,0,2,0,2,2,2,2,2,0,1,59.85,3590.2,0
2405,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9,5023,0
4061,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,1,3,19.85,146.6,0
6959,0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,2339.3,0
2979,0,0,0,0,6,0,1,0,0,0,0,0,2,2,0,0,1,45.0,298.7,0
3662,1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,143.65,0
1378,1,0,0,0,31,1,2,1,0,0,0,2,0,0,1,0,1,81.7,2548.65,0
4459,0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,507.4,0
2684,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,20.0,20,0
2099,1,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,96.75,6125.4,1
4022,0,1,1,0,70,1,2,1,0,0,0,0,0,0,2,1,1,75.65,5411.4,0
1000,0,0,0,0,10,1,2,1,0,0,0,2,2,2,0,1,2,98.5,1058.25,1
6259,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,0
2218,0,0,1,0,46,1,0,0,0,2,0,2,2,0,2,1,1,64.2,3009.5,0
2191,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,85.35,489.45,1
6994,0,0,1,1,72,1,2,0,0,0,2,0,2,2,2,1,0,76.8,5468.45,0
5239,1,0,0,0,18,1,0,0,0,0,2,2,0,0,0,0,1,55.2,1058.1,0
1922,1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,108.55,7616,0
2993,1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,101.3,4113.1,1
1230,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1
1533,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,6017.65,1
3425,1,0,0,0,70,1,2,1,2,0,0,2,2,2,2,1,1,104.0,7250.15,1
5758,0,0,1,0,42,1,2,2,1,1,1,1,1,1,2,0,2,25.25,1108.2,0
2482,1,0,1,1,34,0,1,0,2,0,0,0,0,0,1,0,0,30.4,938.65,0
3355,1,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.05,94.15,0
2236,0,0,0,0,25,1,2,1,0,0,0,0,2,0,0,1,3,84.6,2088.05,0
4451,0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,86.2,178.7,1
26,0,0,1,1,55,1,0,1,0,2,2,2,2,2,1,1,0,103.7,5656.75,0
71,1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,111.2,2317.1,1
2926,1,0,1,0,70,1,2,1,2,2,0,2,0,0,2,1,1,88.0,5986.45,0
2955,0,0,1,0,61,1,2,1,0,0,2,2,2,2,0,1,2,106.35,6751.35,0
3781,1,0,1,1,43,1,0,0,2,0,2,2,2,2,2,1,1,79.15,3566.6,0
5658,1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1,4889.3,0
181,1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95,318.1,0
3031,0,0,0,0,62,1,2,2,1,1,1,1,1,1,2,1,1,25.8,1563.95,0
1586,0,0,1,1,16,1,0,1,0,2,2,0,2,0,0,1,1,89.45,1430.25,1
2547,1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,95.6,644.35,1
6464,0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55,372.45,0
2172,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,1
3795,1,0,1,1,34,0,1,0,0,0,2,2,2,0,0,1,2,44.85,1442.6,0
6426,0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,5610.7,1
6801,1,0,1,1,38,1,2,2,1,1,1,1,1,1,2,0,1,25.05,963.95,0
2435,0,0,1,1,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1,5222.3,0
1835,0,0,1,1,37,1,2,1,0,2,0,0,2,0,0,1,2,88.8,3340.55,0
6508,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,292.8,1
2974,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,5774.55,0
5814,1,0,1,1,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4,4487.3,0
4960,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1
4319,1,0,0,0,36,1,0,0,2,0,2,2,2,2,0,1,1,79.2,2854.95,0
3225,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,1,20.4,905.55,0
496,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,5509.3,1
263,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,7589.8,0
704,0,0,1,1,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,229.6,1
4641,0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,1,0,30.85,394.1,0
2110,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.9,89.9,1
286,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,20.55,295.95,0
4912,0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,0,84.85,5459.2,0
1588,0,0,1,1,12,0,1,0,2,0,0,2,0,0,1,0,1,33.15,444.75,0
6885,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,92.0,6782.15,0
5258,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.8,6510.45,0
4266,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8476.5,0
1543,1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,0
6150,1,0,0,0,2,1,2,2,1,1,1,1,1,1,0,0,3,24.85,62,0
5614,0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,352.65,0
5469,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1424.9,0
1640,0,0,0,1,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,6413.65,1
5937,1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05,6309.65,0
1498,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.8,50.8,1
2257,0,0,1,0,66,1,2,1,2,2,0,2,0,0,1,0,2,89.0,5898.6,0
3744,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,64.8,4719.75,0
3361,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.8,457.3,0
6883,1,0,1,1,64,1,2,1,2,0,2,0,0,2,2,0,0,93.4,5822.3,0
649,1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,1463.5,1
7010,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,95.1,307.4,1
2896,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,1
2568,1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,80.6,319.15,1
669,1,0,1,0,62,0,1,0,0,0,0,2,2,0,2,1,0,39.0,2337.45,0
1884,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,104.3,0
2313,1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,85.55,5084.65,1
208,1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4,121.25,0
1307,0,0,1,0,72,1,2,1,2,0,2,2,2,0,2,1,0,98.2,7015.9,0
1080,1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,5598,0
1198,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1269.1,0
3581,0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,1
